years,months,Bahawalpur,Rahim Yar Khan,Dera Ghazi Khan,Layyah,Muzaffargarh,Taunsa,Faisalabad,Jhang,Toba Tek Singh,Gujrat,Hafizabad, Mandi Bahauddin,Gujranwala,Narowal,Sialkot,Lahore, Nankana Sahib,Kasur,Sheikhupura,Bhakkar,Mianwali,Khanewal,Multan,Vehari,Attock,Rawalpindi,Jhelum,Sahiwal,Pakpattan,Okara,Khushab,Sargodha
1984,11,-0.746573191,-0.609147058,-0.882009205,0.291627827,-0.818952333,-0.940371582,0.744008913,0.922487133,0.628288392,-0.526942443,0.080491669,-0.106140237,-0.383799301,-0.711332359,-0.526942443,-0.546495567,0.104243415,-0.488878531,0.104243415,0.422455688,-0.113473028,0.432444665,-0.818952333,0.112473118,-0.573852135,-0.440232049,-0.40971121,0.636526176,0.563928339,0.002974442,0.612613961,0.902385847
1984,12,-0.746573191,-0.609147058,-0.882009205,0.024205115,-0.818952333,-0.940371582,0.785501846,0.67193666,0.315095707,0.106450638,0.214508155,0.170630019,0.120968073,0.047002823,0.106450638,0.097189569,0.43563635,0.202968957,0.43563635,-0.094122823,-0.210048723,0.167382086,-0.818952333,0.232587729,-0.484525779,-0.206032062,-0.006127626,0.119360279,0.038908911,0.401978424,0.37574557,0.529665346
1985,1,-0.746573191,-0.609147058,-0.882009205,-0.952180139,-0.818952333,-0.940371582,-1.13945212,-1.123758315,-1.103836399,-0.751212076,-1.209619187,-0.712131293,-1.205707226,-1.213769773,-0.751212076,-1.133246905,-1.119638941,-1.137683665,-1.119638941,-0.985575526,-1.295278345,-0.966998786,-0.818952333,-0.946693163,-0.795623993,-0.550225245,-0.518578049,-1.034773552,-1.040107773,-1.087550351,-0.475211423,-1.127639423
1985,2,-0.746573191,-0.609147058,-0.882009205,-0.952180139,-0.818952333,-0.940371582,-1.13945212,-1.123758315,-1.103836399,-2.515517,-1.209619187,-1.314295707,-1.205707226,-0.705743075,-2.515517,-0.541007901,-1.119638941,-0.483949684,-1.119638941,-0.18456919,-0.667549993,-0.966998786,-0.818952333,-0.946693163,-0.560889879,-2.515517,-1.351828789,-1.034773552,-1.040107773,-1.087550351,-0.565212305,-1.127639423
1985,3,-0.746573191,-0.609147058,0.074194785,-0.952180139,0.130356369,-0.026719974,-0.453187281,-0.39368764,-1.103836399,0.012012656,-0.408086697,-0.362075436,-0.263361149,-0.317242234,0.012012656,-0.110332495,-0.537730628,-0.55553472,-0.537730628,-0.985575526,-0.164603594,-0.966998786,0.130356369,-0.946693163,0.02249157,-0.385615818,-0.339865404,-1.034773552,-1.040107773,-0.428354827,-0.629498086,-0.468262682
1985,4,1.034242731,1.016722593,0.927241643,0.559737388,0.636755288,0.690856398,0.494287994,0.559045245,0.569353126,0.361442227,0.461222508,0.504009145,0.072382173,0.104571139,0.361442227,0.229840149,0.361875286,-0.101878743,0.361875286,0.587546654,0.089370377,0.498569539,0.636755288,0.559791029,0.198038555,0.360348487,0.405808573,0.439799777,0.360592206,0.521557137,0.510554567,0.57100184
1985,5,-0.746573191,-0.609147058,-0.051326769,-0.952180139,-0.818952333,-0.152307031,-1.13945212,-1.123758315,-1.103836399,-0.364490499,-0.530681878,-0.6741298,-0.390100105,-0.293181909,-0.364490499,-0.440016627,-1.119638941,-0.374157574,-1.119638941,-0.985575526,-0.555339999,-0.966998786,-0.818952333,-0.946693163,-0.394736454,-0.517903429,-0.473742422,-1.034773552,-1.040107773,-1.087550351,-0.752361682,-1.127639423
1985,6,-0.746573191,-0.609147058,0.258851686,-0.952180139,-0.818952333,0.152056852,-0.602672849,-0.556741675,-0.447598074,-0.397885304,-0.565265136,-0.941065428,-0.165304181,-0.016247478,-0.397885304,-0.00869084,-0.03307704,-0.049205453,-0.03307704,-0.426722302,-1.295278345,-0.966998786,-0.818952333,-0.946693163,-2.515517,-2.515517,-1.029960251,-1.034773552,-0.307530495,-0.269171803,-0.789566325,-0.623100116
1985,7,0.954142042,1.571482848,1.179868503,0.74420935,1.005258637,0.995170164,1.579241236,1.501368714,1.179331421,1.604810649,1.726045026,1.59483546,1.769773904,1.775675042,1.604810649,1.918178832,1.733695916,1.867767579,1.733695916,0.706767775,0.845954271,0.870340156,1.005258637,0.922616001,0.63665641,1.33308765,1.54845449,1.028795612,1.345492944,1.849294946,1.425534301,1.548644036
1985,8,1.258525319,0.411685652,1.509076548,1.590935283,1.563870813,1.377232767,1.9301952,1.986369751,1.956779554,1.13517767,1.543450954,1.544854071,1.257943525,1.079515678,1.13517767,1.25432568,1.591745305,1.302654132,1.591745305,1.409677751,1.29520401,1.715602748,1.563870813,1.681641603,0.880032392,1.030721527,1.210041038,1.775973662,1.816363835,1.573188023,1.814826096,1.949578855
