Substance,ISO,Country,Subnational code *,Subnational desc,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023,Y_2024
GWP_100_AR5_GHG,HUN,Hungary,HU32,Észak-Alföld,11410.278961951,10601.730569288,9006.7059961172,9150.4562199797,9021.9656512594,8873.1378328214,9250.3133577184,8613.3246769204,8497.4222090024,8777.1154487068,9234.2365479785,9539.0878911447,9566.0284525743,9953.0728648874,9972.5094411143,10181.742584078,10003.160467319,9748.9486570712,9470.2537451683,9039.0262149562,9052.4622664389,8788.0786769301,8273.2271726753,8102.6515911203,8108.9790259331,8527.2952512688,8459.2435516409,9408.395312447,9322.76113429,9388.1909974929,9282.3504633308,9559.2635615849,9013.2684305824,8453.7399723559,8443.1069105682
GWP_100_AR5_GHG,HUN,Hungary,HU33,Dél-Alföld,8951.910642155,8619.7093167039,7374.544112575,7277.4182797405,7144.050470674,7008.2279950191,7235.3381986031,7026.8505796603,6939.5326454179,7155.8534797448,7067.2493315704,7328.171168303,7376.0040291943,7647.2274778278,7805.8826741808,8083.5196624628,7949.8343125675,7538.5933273941,7465.0695893017,7276.9348204286,7348.5479158112,7246.3554352812,6864.669264038,7042.940641717,7255.6645102299,7453.0662626986,7774.333898988,7674.2298767465,7745.0364822328,7749.0254014712,7606.6674924166,7884.047390581,7516.8354232918,7306.8556860447,7293.1490000865
GWP_100_AR5_GHG,HUN,Hungary,,,219.7632046986,53.0871582714,40.718861676,15.5122509912,12.5374419096,3.1876399782,3.1876399782,6.3752799564,3.1876399782,,,3.1876399782,6.3752799564,28.688438052,12.5830249772,12.4995467398,9.395384999,3.1876399782,3.1876399782,3.1876399782,3.1876399782,,19.1255256,15.9378856218,19.1255256,19.1255256,19.0417581322,19.0417581322,19.0417581322,22.1456306426,15.854118154,12.666792445,15.854118154,12.666762514117,12.537759578129
GWP_100_AR5_GHG,IDN,Indonesia,,,338041.32923022,358765.65021286,377002.51706277,395726.60113302,415011.46131159,445082.78189356,469835.42583619,495032.14165848,493659.11306303,506822.40229855,513069.81650854,536255.40842307,543441.75190567,573260.98512843,585328.25155033,593162.07991714,626633.98268224,650315.69668042,653179.37324306,685376.69882301,722938.17123823,822622.11973126,842742.34836073,808422.52572412,851919.21728964,853122.17073229,851531.14496928,905889.42201568,1002763.4035911,1062268.5236981,1007147.7692835,1037280.6385606,1181299.1970214,1261322.3482049,1323777.9107977
GWP_100_AR5_GHG,IMN,Isle of Man,,,0.92189508048897,0.93442240129337,0.93431326085729,0.93520047055884,0.94240442679133,0.94514595168848,0.95135750713164,0.94948526583631,0.96150258118616,0.96231622689358,0.97963558313256,2.2258608462058,2.257919258862,2.2905050321056,2.3217002886671,2.3527126752003,2.3844880124964,2.4102204484833,2.4307113220836,2.5500026526088,2.605233104427,2.6783090048025,2.7018793741327,2.7234962268736,2.7382791071768,2.6587427084173,2.6909703130047,2.7156935079843,2.7288349531898,2.7519173104639,2.7690019558258,2.7897776974301,2.8062432294946,2.8240086341419,2.8418490448793
GWP_100_AR5_GHG,IND,India,IND.1_1,Andaman and Nicobar,353.45242515786,370.00418493229,390.40402475878,392.40333695448,415.84758906198,448.03067584044,476.44305015386,509.13584838398,525.46748311289,577.97736514133,571.73376081641,567.58884556735,564.59860256281,577.89758500584,669.62048729198,677.17197771564,738.16244770148,862.84264082658,928.41883350761,1048.9255770984,1052.6595735854,1090.9833506655,1254.4536246451,1225.1497576384,1351.6322074642,1327.908962715,1441.5686518689,1498.0611769118,1610.7497534923,1609.0963140947,1282.649128534,1240.2302981623,1421.7945416694,1531.8096082813,1591.2405875918
GWP_100_AR5_GHG,IND,India,IND.10_1,Goa,1773.733653547,1816.6943754092,1854.588797389,1903.2076091206,2006.792652634,2004.0530338709,2044.7773831153,2125.339157819,2214.7668399814,2215.4523282261,2290.3064675936,2295.2405094326,2309.0281465248,2284.3117935203,2424.5767474591,2468.7395919603,2572.7397250618,2623.4811625445,2768.0991912298,2751.9601076753,2936.1925230251,3000.3401107449,3010.679969162,2992.6312079982,3078.2710827407,3238.7956432904,3293.8649899773,3419.9805722894,3362.4181256057,3414.4234637366,3321.253336282,3516.8581188876,3644.0507553752,3811.7600343508,3921.9882926875
GWP_100_AR5_GHG,IND,India,IND.11_1,Gujarat,70575.294982622,73948.570431196,77008.798832948,83330.870075535,84977.98683142,88747.793257926,90868.724256463,108954.50049836,117215.99799692,121503.96777042,125805.51898349,126868.00047518,130791.34656279,133894.67965426,139628.58434068,144286.43939389,152897.5148741,163367.62339037,171668.77984732,184685.27428799,207183.34214927,221862.86425539,246291.0218097,258949.29212119,264157.73196096,267462.01974811,265834.14319057,279113.66205715,283736.3829954,286591.86783192,274967.42044839,298125.19190486,314191.20223859,333481.65549029,342351.59392933
GWP_100_AR5_GHG,IND,India,IND.12_1,Haryana,26755.242565692,27546.521286456,28146.035072982,28591.209602127,29469.097121728,30012.185383197,30819.85444596,32150.004083504,33549.966633453,34338.519356869,37277.757793189,38717.154313761,38856.193433112,39425.495062377,42553.850131121,45343.608513788,46873.219831307,48869.039566638,56058.559459526,56027.824048693,65587.0686864,72039.932772866,80980.357454773,78942.199097396,79516.500340342,78735.563330199,76200.086422132,77224.935448175,79008.884751882,79225.200676975,77030.314620868,81474.728456896,86136.385140286,90152.60170712,91792.03198119
GWP_100_AR5_GHG,IND,India,IND.13_1,Himachal Pradesh,6958.9568939373,7211.4748503042,7243.6455613111,7286.0804191345,7712.243724202,7864.8016289515,8065.4121377255,8512.6919558934,8789.1861886741,9072.8419304784,9279.2490389244,9424.6478310471,9645.9396857498,9917.1764245068,10320.254826108,10757.525348719,11246.813633488,12143.675009011,12951.88314342,13335.234044395,14063.868175421,15194.639063201,16084.428213512,16517.071870289,16617.359946432,17087.529259309,17226.734663719,18033.109412399,18171.541562211,18339.511169414,17321.253159353,18582.363507534,19465.940113588,20191.301429053,20968.912062298
GWP_100_AR5_GHG,IND,India,IND.14_1,Jammu and Kashmir,7311.9775745484,7557.2521948204,7661.3897091488,7811.6337762425,8131.5724940621,8343.6500855622,8556.3000193395,8870.2795832754,8891.8770098596,9107.0788232126,8974.3174232271,8967.204378718,8973.0677769994,9238.7309808073,9512.6054571968,9918.149078031,10147.526242332,10754.772731531,11909.320811842,11941.803356641,12458.869469001,12874.117526851,13189.477857331,13254.893986073,13628.353484305,14189.76337703,14389.153479578,15028.052803987,15294.156243478,15493.820049762,14944.868567165,15681.25399316,16345.639538443,16803.950869586,17312.225332227
GWP_100_AR5_GHG,IND,India,IND.15_1,Jharkhand,54543.067184648,58327.362845048,59057.450834863,60016.094477843,59477.715586001,61575.571354527,64545.998222102,65967.556195558,64245.694772941,66305.552063714,68529.938736123,70076.320841463,71826.557618321,73598.610520767,76383.990834434,79015.161887943,83125.306802756,85891.552479383,88901.344156226,94172.466073118,96149.486613437,110099.29902119,118036.93144253,113705.45251407,119653.59046183,118769.55335509,119080.35455328,123404.19220407,122760.71857104,121154.14900206,116524.30444868,128446.85356688,138116.51495472,161965.66844138,174456.73460305
GWP_100_AR5_GHG,IND,India,IND.16_1,Karnataka,47045.753995449,49516.874636073,50250.743246177,51347.89090733,61133.297788986,63200.108512101,65099.010449572,67100.279653851,69602.33504997,74923.622605079,77453.66354022,78149.269345471,81476.369661996,83225.902754885,86657.352426616,90202.468431426,98319.301876242,109829.45885142,117062.26006994,126198.45829223,138467.30221739,151111.40289927,158725.20071474,161469.98091549,166726.13511909,170121.30310289,180855.72536864,196642.68750905,207234.85063019,206893.0465377,196664.47131681,214966.03763269,229207.77576926,242269.55394481,248752.59134472
GWP_100_AR5_GHG,IND,India,IND.17_1,Kerala,18285.844228944,18550.370079288,18925.897588251,17478.16881871,18361.874648545,18227.950041754,18662.356160784,20265.226027988,19956.245781245,23304.546465057,23683.656963104,23193.563224272,23616.07239704,23396.327706036,24046.050986977,24830.276472895,25719.770251897,27617.478385311,30700.868707995,30199.135353443,32338.424246359,33664.041005589,33691.143740594,33521.957890021,34431.00104764,36320.412003009,37505.038268927,39466.222096634,39620.410595987,40217.409803226,38449.999239724,41018.289400587,42711.780867621,43888.845087904,45480.765507202
GWP_100_AR5_GHG,IND,India,IND.18_1,Lakshadweep,162.42935099019,174.58457986355,202.30990292581,214.95885405779,231.44971461305,257.52782332165,279.39698707718,295.67068072009,326.72907400656,383.78742666702,387.50520725732,388.74358394915,380.13810856342,400.82305178462,538.85674612071,509.53839573814,602.44046910215,779.92993703097,780.43792036583,942.46769665935,847.57067802046,874.0721334029,1172.6274499006,1131.888135203,1331.5748756844,1150.1444702372,1326.1456443098,1326.3691926701,1518.3712666088,1461.0956543453,879.50223401147,720.39546991528,945.79893930248,1113.7542419895,1176.3341343089
GWP_100_AR5_GHG,IND,India,IND.19_1,Madhya Pradesh,65324.855473289,69056.484151721,70045.936075894,73801.06482219,76751.794313596,79412.090188608,81643.534427245,83774.764623508,85234.487308184,92857.794436867,96578.023661875,98048.148711656,97773.931150601,100824.26248831,105123.58718138,107838.86653641,114945.91736778,127337.86297096,132026.63846541,135237.41490404,136013.25090738,137882.67728369,150504.8272676,158664.69731259,183292.92179362,189559.3692714,185683.89025804,190939.23022438,206292.76597173,210741.60371502,207111.33159694,227102.09329441,245093.81206336,257235.79595836,260507.39167039
GWP_100_AR5_GHG,IND,India,IND.2_1,Andhra Pradesh,89672.075559788,92723.670571404,93495.649011741,93508.948071325,90385.935064739,94893.033685832,97072.724106659,99019.267809833,99153.057774434,101829.35448841,104984.1074985,105909.60448542,116141.9862977,118172.36010492,123660.30086975,125989.0245179,131336.77934841,137618.41460979,142120.78509999,153875.7362613,164619.86245775,171251.43764975,181350.5089199,166839.18824024,177056.40496838,189147.88921115,190258.16197035,210911.37674496,210866.0967116,206332.85160714,202287.30889624,214581.26903196,225841.72887592,247327.78877193,256206.08326783
GWP_100_AR5_GHG,IND,India,IND.20_1,Maharashtra,118536.26619571,126491.0702411,134550.45710861,139614.29702122,145151.88956233,155029.15712939,161087.32770425,169692.78163051,178018.91246729,189206.4826141,191977.28619612,195411.06824385,195726.48818871,201435.42023291,224888.12501277,226587.75273622,245491.12785931,280698.88821396,287772.61547998,315724.24805349,319891.72628515,333734.02770791,380823.26628343,393460.25606468,432277.97482048,417503.94502873,441977.62925503,461053.21426029,488618.94788141,482767.29397465,401550.68983819,405561.97694688,453417.36718126,490922.57269069,508423.27683294
GWP_100_AR5_GHG,IND,India,IND.21_1,Manipur,1560.1661268656,1599.2370559555,1629.2896516159,1617.8037716793,1690.6973776062,1731.1991395615,1786.3143405408,1874.4459425169,1882.2593977544,1940.8616513064,1904.6992533163,1907.6897923115,1886.417144074,1934.9962570692,2006.4947839148,2098.5143977614,2166.9528890384,2319.702466338,2577.5290987564,2609.2690073461,2769.9216995231,2881.1681716696,2932.707052901,2952.1971857169,3030.5639656397,3193.9257615236,3276.5307474323,3435.3272355236,3524.4979879404,3567.0609973431,3433.6268696818,3604.7587215409,3811.6022927364,3902.5114735929,4030.8838696928
GWP_100_AR5_GHG,IND,India,IND.22_1,Meghalaya,3087.7734522138,3214.7171986237,3191.9905751229,3292.5417177486,3497.9842154693,3597.850517789,3707.6891351145,3877.5589318795,4108.0860841909,4289.7733946292,4411.4275158693,4496.1957176698,4588.0123066762,4763.5177536679,4963.2543745795,5153.2095371079,5405.3335559973,5886.1091831603,6265.6823561375,6522.5777405059,6789.9382729518,7463.7794585756,8095.269034714,8408.8992263486,8403.608477331,8541.5618503232,8628.273435722,9009.985771526,9277.4317430872,9326.7095353033,8685.0544123897,9304.9509517367,9834.7946356291,10305.051792165,10738.987367986
GWP_100_AR5_GHG,IND,India,IND.23_1,Mizoram,873.99800045044,907.23980080854,928.34019994027,958.40280247675,1005.4393999971,1063.4018936564,1112.9980528905,1155.420966164,1179.5992262032,1229.8287587161,1220.9997897667,1221.3088097308,1205.2705337897,1248.0932947338,1311.9634647102,1363.4520773689,1414.267724917,1546.2317985903,1732.8675397269,1802.6672122844,1907.9022928773,2000.6119646317,2064.0786684862,2077.6669970295,2136.123211868,2264.1783551412,2313.9238213725,2435.3671477181,2525.2533964556,2575.5291276124,2443.0909197912,2557.9001728558,2734.7456787146,2815.3462410295,2908.3461452821
GWP_100_AR5_GHG,IND,India,IND.24_1,Nagaland,966.63445942709,1005.3574283425,1017.6228458323,1011.7679199984,1074.9584807859,1124.9248725912,1178.3412244103,1230.5451539142,1182.9195070774,1197.7499140487,1184.8086796123,1186.7919901983,1192.1579081766,1195.640210274,1251.338138747,1279.3766920386,1307.0197031424,1407.8949452988,1529.8290418793,1600.6752561633,1697.2118844773,1693.8668334181,1752.4459350981,1727.8970648243,1753.8908794466,1823.7100166445,1878.4725304558,1987.6178607055,2020.9012313865,2033.894156619,1907.6174202494,2006.3530465052,2137.4140892536,2166.3904704902,2233.6827503362
GWP_100_AR5_GHG,IND,India,IND.25_1,NCT of Delhi,12942.201945812,13293.358372291,13670.58815235,13513.242798125,13785.105715521,14078.402449227,15074.344605445,15769.029970746,15909.509367468,16263.558903,16109.148513898,16077.714199201,16178.922273327,16665.622508705,17480.692333031,18151.658192387,18563.046429259,19287.621447587,19421.331855669,19981.457558451,20774.886602697,19463.339882243,20032.385777782,18481.095467402,19321.435780227,19585.16653545,19571.883118039,20535.51979908,20213.564768513,17040.127022577,15819.040542944,16861.980012707,17161.470095542,17816.008973825,18576.88063039
GWP_100_AR5_GHG,IND,India,IND.26_1,Odisha,52968.78577493,56257.132745982,57678.292310186,57798.50226241,58254.238719218,65414.369849038,69614.545093394,69239.741760983,67787.843208877,70807.669931335,71896.05626521,72521.070882383,74722.399194637,83676.423970384,90301.959623027,98403.291290704,106907.77768131,111206.54525346,122633.14007204,132851.89139253,144891.53856134,154700.07941342,161101.89899521,168020.49552107,184013.81958536,182753.40319575,186098.59082036,192077.34078817,200689.98649676,207151.92923954,200124.77987037,224473.68771574,239997.64236026,257889.71467987,264812.47697321
GWP_100_AR5_GHG,IND,India,IND.27_1,Puducherry,464.05403263672,469.44384038166,480.78581503642,473.4622458179,497.6225148544,492.85014332805,503.34229292176,540.4530250358,571.99413453889,585.9936290504,561.90713373688,565.47847694605,574.00881520151,621.07948535983,647.75486886254,693.72511781744,725.47915178004,786.82251747208,908.35794967351,924.74922923621,1015.2676771846,1060.2804492545,1060.5020413064,1118.0801608394,1165.7083466124,1232.5791483155,1274.7185284026,1346.9737683225,1318.5106658578,1323.4634037243,1254.7267338446,1354.5337147491,1414.8071178316,1465.7465578721,1520.3143841249
GWP_100_AR5_GHG,IND,India,IND.28_1,Punjab,31130.535877444,32063.569234686,33377.271115572,35738.626415716,36653.609065535,37726.477522196,38833.383877911,41169.16750187,43765.682697346,44480.895553666,44430.67614608,45098.511474136,44462.15113229,45488.448162324,47150.946212861,48742.60687306,50102.314540198,52275.262403612,55409.005660471,55890.760557298,59059.196771854,59462.640023556,60204.595588433,59901.5246069,71125.920317766,73089.148607595,75445.245444111,78124.319552942,80436.489644325,76334.735602477,74279.847420235,79668.975241024,84639.788790423,87786.395536564,89427.871366456
GWP_100_AR5_GHG,IND,India,IND.29_1,Rajasthan,56837.107921441,59171.278031527,59662.487338837,60711.522779547,62836.919988162,64771.488323684,66578.394334622,70213.982659994,74388.648985151,76325.58773736,78470.50482819,81027.720748364,83312.798102423,87303.732887036,92514.671997178,97807.912021374,101218.60824467,109383.64069334,115952.70864127,124327.82607864,132725.24218137,140584.98775426,145383.32199899,150512.93376141,162798.15492844,165246.72611426,161616.26196758,169807.68375698,178529.49547042,181610.38955849,173976.85420272,189583.58867889,201083.36842859,210058.22454081,214362.31108923
GWP_100_AR5_GHG,IND,India,IND.3_1,Arunachal Pradesh,2160.1580659798,2149.6197742136,2111.0782259314,2013.3675807028,2065.3971751686,2170.2231679356,2224.7272282596,2371.7474692608,2347.4121144484,2428.7045316163,2364.7575389471,2356.8531215274,2263.700175804,2359.4071408878,2444.8499556093,2524.1693034419,2614.9456939057,2749.2435528535,2998.2727179837,3107.9458917261,3235.5878561955,3305.6843378025,3409.8802712853,3415.6055824228,3288.8122955525,3365.557738827,3387.1516648443,3547.0521307581,3660.3750059325,3881.1178881976,3974.8195980287,3995.9804302063,4143.3242034697,4214.286659541,4321.0035555203
GWP_100_AR5_GHG,IND,India,IND.30_1,Sikkim,363.81067544638,377.56151031513,386.99071252763,389.65235117524,408.64780293607,427.68000812061,444.51391127593,463.69514212865,459.21892592479,475.72575542759,471.85162517237,471.34186998986,468.77571756231,482.67021694907,504.62705016651,523.60555225759,541.46017444098,583.64589743132,651.21889000752,667.17653980509,703.39566096831,732.24932653777,753.85430975624,755.34539928683,776.07537765631,819.66073617593,837.63006550823,878.910207315,909.96444912007,926.00666419269,887.52335919228,925.15042155357,981.67392463009,1007.8432073672,1038.7355865658
GWP_100_AR5_GHG,IND,India,IND.31_1,Tamil Nadu,253124.27184443,259848.95824312,266060.22280921,270421.62305823,274360.54740421,279787.50310089,284210.00618769,286887.19594903,289156.7028867,292530.27408849,293894.82519563,297962.78751971,301497.13874348,306496.40275288,315057.56916936,321598.33501684,329711.34106223,340305.00473688,346699.10716668,345076.40233812,349106.35529099,355892.1191853,366160.95471602,397875.26268171,402544.0927187,411721.45208683,415040.30320358,414476.19780111,428485.11146169,436452.91481917,423523.25567445,443852.1332726,458983.75545618,473906.13720577,486371.06619663
GWP_100_AR5_GHG,IND,India,IND.32_1,Telangana,52531.425771348,55389.58403203,56231.903000344,58071.664639168,59381.572287308,61334.018081377,63144.964142491,65935.234879777,68841.224570188,70617.944463199,71486.806005207,72649.516067241,72831.691050723,74655.080284596,77642.936080815,83243.20819746,86151.018401574,89400.188350961,92033.203423203,96719.409853397,99544.120227163,103511.73133127,106837.58544704,97026.701235628,98304.284953214,102413.17143787,103162.21942568,103936.96704024,112073.14284401,110260.22599658,110194.11466137,117737.83287331,127402.61935019,138448.65293868,158307.53594047
GWP_100_AR5_GHG,IND,India,IND.33_1,Tripura,1784.4441560047,1827.920911104,1831.1656130433,1834.1466160222,1898.2449172019,1951.7228027638,2002.0016736262,2068.3942756442,2040.1311356751,2098.2189602683,2071.3885467145,2075.7904901022,2037.2316632882,2104.26254727,2161.1405731771,2227.8103560332,2283.2314393082,2376.8168453946,2625.0768931222,2596.1212042961,2674.9915927623,2722.6252685195,2784.4993396979,2833.9162398725,3223.4903064023,3669.1796416217,3834.4146524373,3933.3247882073,4003.2114128344,3977.2969687222,3894.7198384946,3916.810829226,3922.0524240147,4057.1254348805,4228.0223173701
GWP_100_AR5_GHG,IND,India,IND.34_1,Uttar Pradesh,131716.27307528,138270.22508374,141331.28185408,147373.68171571,162384.08042243,168954.22234932,173274.81363253,174123.49553184,175738.19818833,181613.13653226,184280.26715781,185288.70357265,183892.27299516,189710.81246711,197441.70777395,207470.67526603,215047.37321879,222509.21307455,232985.23563488,232741.55333297,242420.42457546,250021.22961001,259228.93057276,255645.56885933,257346.49044858,263620.97750045,269530.55287306,278520.61640605,287481.73267368,288368.63085081,282707.68022202,306706.91378902,327039.86079146,340191.59357702,374937.47144534
GWP_100_AR5_GHG,IND,India,IND.35_1,Uttarakhand,5172.1375826254,5336.4336518333,5407.6721213413,5435.7094157866,5653.1811549068,5796.8134416071,5962.6342542721,6254.8535298028,6257.6097067739,6469.4950564553,6338.7559494489,6356.0971750804,6303.1056900372,6751.570531075,6972.8154228959,7270.8839453061,7507.2159928834,7883.7258011368,9191.2055422578,9266.5273706939,9783.2414630215,10287.217317359,10380.304955981,11011.089407231,11313.315040566,11770.094008788,11954.117165816,12477.976874034,12770.859005486,12967.502916807,12664.176068758,13154.259410434,13743.159205929,14483.783339523,14912.117853818
GWP_100_AR5_GHG,IND,India,IND.36_1,West Bengal,85818.214808961,91081.025541327,94461.02801085,95160.554841901,100549.48987518,104881.78454293,108704.47991549,110059.39190735,109394.29651319,117484.10911975,120220.38022116,122400.62256765,124243.45095446,127961.61101628,137419.46844769,140950.31399965,146026.94156522,151920.05560877,163975.2008477,167448.91154673,173743.22725689,185570.0952078,192278.51224948,182879.27507112,193194.32047406,194967.74027841,194425.71588994,202893.59110629,208359.55701258,205945.0781719,200169.91959367,217870.97364175,221167.87792093,231041.48854834,236211.44822504
GWP_100_AR5_GHG,IND,India,IND.4_1,Assam,35973.431330639,36201.404747455,35722.952168482,34871.228167159,35547.309807286,36946.15344896,37644.235544853,39382.440859034,39393.272877923,40071.375834192,40819.690902133,41060.15048727,40324.135083573,34822.64935627,35876.220648091,36517.499363816,37731.697504619,38760.988915218,40876.941969509,40617.666560722,41829.599339382,42125.991612028,42948.69160905,43105.914616225,43500.457777701,45943.104418494,45945.813089628,47481.877973528,46628.905979384,48516.36760846,48905.568965331,49468.79014616,51587.178947644,53776.119820799,54923.979425508
GWP_100_AR5_GHG,IND,India,IND.5_1,Bihar,39598.13350262,40759.810822249,42081.100724864,42661.137786186,44986.968183227,47255.465486846,49670.866181478,50924.729342799,50776.307128111,52301.747016273,52351.646847066,52810.240355311,52219.263417819,54388.735400943,55964.950854815,57314.968208267,58792.703825163,60493.420528991,69427.25163385,70888.4478811,74759.344898739,74442.058423919,75283.459997176,74842.778637957,79300.300964813,83241.695003545,82920.223653024,86920.886936442,91124.089060535,95453.781568676,93974.184659787,107059.07328046,115720.31900253,123963.32884167,132502.32774677
GWP_100_AR5_GHG,IND,India,IND.6_1,Chandigarh,1363.9960180359,1344.9852991869,1389.8163705031,1150.0505055392,1202.987311352,1144.5802262585,1151.4912211339,1269.9801900233,1198.8643537057,1206.8197257226,1130.2087677623,1144.0177682895,1158.0219061259,1038.1817622809,1070.2715608195,1183.6405545334,1243.5717604529,1355.5906576279,1274.6210623367,1302.5941827379,1484.9596244837,1571.4654864872,1526.725410547,1414.2710305746,1473.9788762873,1573.2713169002,1619.1777563657,1725.0528470835,1586.9749986065,1595.9667479385,1541.5618217407,1689.5916963744,1747.8633658804,1734.484593319,1801.9034062393
GWP_100_AR5_GHG,IND,India,IND.7_1,Chhattisgarh,62468.428292489,66391.848698172,67325.139151083,68867.92350851,71132.07714938,75590.649812525,78076.729204869,77588.603252941,76377.538633758,79716.24588007,81498.018268089,82302.242447461,84996.362362697,87590.246389719,93149.544905958,96121.431267952,102836.2765339,112572.60819288,125206.66281928,135291.29177363,142637.09652741,155715.91069493,168624.91012895,171062.02417775,194266.30962513,205097.36695564,204413.92827004,215440.4761061,231872.68417854,229654.45623069,224178.74773562,247803.01322641,267706.53108029,286048.22557234,290251.16864698
GWP_100_AR5_GHG,IND,India,IND.8_1,Dadra and Nagar Haveli,326.16587036469,323.61006476083,333.5802348591,434.6386609986,453.91692848847,434.52059885135,438.11199712797,477.91977815262,658.20172073137,661.62053437002,618.9771998445,628.20122932912,632.02650406353,679.1213640644,701.74001349437,774.47243116245,818.13282513778,893.47440276783,999.6249966449,1029.3802089776,1174.1482043287,1248.0214845702,1206.3134592019,1328.2566482617,1378.2185524942,1472.9120798928,1513.1943934594,1612.0858572095,1558.7148570225,1562.8651995777,1513.1624036676,1661.1478864145,1713.9272991639,1832.3375205257,1904.233956225
GWP_100_AR5_GHG,IND,India,IND.9_1,Daman and Diu,344.61538997856,339.86480676205,352.45047909271,579.55603479309,605.82414018117,575.82200972514,580.2225202851,638.76504451159,934.98561418343,938.13956805309,873.48930442268,887.41991821864,894.97259275273,845.0282370507,875.76484898456,974.24865978435,1033.3506593435,1139.3700321608,1109.7977619009,1155.1819039692,1329.4321978278,1422.0781611182,1373.8816424362,1329.4062055831,1382.0664075872,1483.3791222558,1526.3713615711,1631.9007897947,1478.0584258706,1481.8078041761,1424.5949284749,1570.6428958735,1625.8480556173,1719.8503202776,1788.3095983138
GWP_100_AR5_GHG,IND,India,,,12776.870475691,11353.528181859,10100.564063521,8409.360751467,8560.3370134609,9389.6617369654,9294.4381687013,10215.549472975,9327.6656176001,9324.8925884817,9155.2937225976,8935.6899116968,8232.6349955293,9050.3084521305,9441.053888593,10929.254149194,12029.563361681,13872.672711295,14255.773985545,14852.925565376,14954.04723958,15903.064147497,16954.0742549,15738.101139496,16155.386865072,16954.953668282,18631.222756162,23203.308731025,25797.06639698,25043.932643805,17235.987149636,21716.586327705,24684.197206376,25001.196257823,26117.07923235
GWP_100_AR5_GHG,IRL,Ireland,IE04,Northern and Western,11653.490753008,11834.905724001,11843.664350562,12024.522536081,12294.010813701,12398.947301335,12630.124644441,12869.194594282,13382.167952394,13792.199734888,14811.460336188,15058.481650639,15089.440722742,15986.41111934,16134.656175771,16285.694436749,17790.654805866,17133.784345747,16652.235837877,15541.494755107,14878.395447277,13937.672836908,13825.954910966,13741.54374393,13781.123569072,13893.684674791,14580.809072597,14588.253966019,14113.034765497,14078.206550281,13681.492953575,14098.968583147,13977.027534743,13375.525387807,13284.477172612
GWP_100_AR5_GHG,IRL,Ireland,IE05,Southern,30315.275702584,30889.946174499,31432.261224126,31523.622913006,32179.289635593,32622.541330885,33210.885594659,33949.701272566,35177.425259277,35766.877385993,36843.814176149,38409.744060456,37027.121733451,35715.22138246,35129.610620288,36940.037962103,35716.116848887,34756.104393892,34535.978456215,32154.928484883,32686.314616954,31102.314126317,32683.851039108,31744.524420103,32022.54882585,33410.98519461,34644.632937084,33960.612988734,31735.455464186,30003.120834043,28439.74082002,29955.526193387,29277.334956762,27107.353235907,25998.618010931
GWP_100_AR5_GHG,IRL,Ireland,IE06,Eastern and Midland,16848.869736436,16762.646931816,16348.750856199,16793.595757268,17359.805133074,17586.906948278,18294.949724553,18768.378366839,19784.188880258,20837.967728637,22459.154751799,23060.226894606,23308.793930647,24096.372886531,24328.944874937,24340.213660101,24331.092449968,24567.984108229,24559.998386567,23185.597190834,22287.333068108,20550.097931783,20462.007488871,20592.665543049,20098.2529797,20237.041143779,21301.420245336,21107.662247308,21083.154335026,20904.272557182,20434.153066644,20667.158161151,20259.381638578,19547.313687912,20073.113896094
GWP_100_AR5_GHG,IRL,Ireland,,,134.3803310512,137.456885603,109.72016225,159.2864414544,165.590621017,140.6362880792,159.6449606012,175.161453657,187.8221503212,212.9015699672,247.2100565362,265.8425442518,281.455113904,287.8044937436,336.8378059124,348.8518898828,512.4296112206,438.5767653692,399.1529300092,362.9941383238,344.9455987298,259.8646438106,269.6694163424,265.6819687328,294.9986209934,245.0658712892,277.1406391768,250.770844174,274.8814120518,292.9367924278,350.181518025,379.1186539216,343.8848103862,327.77153637278,321.6190720903
GWP_100_AR5_GHG,IRN,Iran,,,331283.73529116,375980.71580224,400015.00432058,398496.03720931,437636.22952457,438414.35296163,456788.55354732,470425.18969027,455617.88719681,481548.94053437,511377.32437236,516948.30118749,533275.10251147,580304.11789948,607849.00426085,650680.29535148,697203.65700663,721223.06100296,737024.91149674,757697.78073355,767599.70028748,776162.72695583,766304.47831457,786381.55548889,800223.39478507,793332.05184695,837861.47471581,866986.76479924,856691.5693349,891364.20087881,909938.22355484,974107.18858739,989864.56306096,1030094.6943568,1054765.0714871
GWP_100_AR5_GHG,IRQ,Iraq,,,171718.24072767,78394.927212209,106600.30403926,136395.16554354,148303.73692299,148392.93735963,138161.79860256,177248.30737743,158937.41587251,148087.87774794,167851.36707183,181674.41184005,169949.83584843,152200.99918036,170869.91822996,164520.82692387,164146.87429831,154437.94882856,171497.82000592,187344.03603364,210534.17542787,223788.56728893,253353.12394554,265303.350804,265477.19397937,275916.28760641,325512.03425488,339868.22692955,357464.54717581,377126.64291304,345617.84587306,361816.74610063,399167.46492952,405173.16134328,413276.42108277
