Substance,ISO,Country,Subnational code *,Subnational desc,Sector,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023,Y_2024
GWP_100_AR5_F-gases,DEU,Germany,DE91,Braunschweig,Industry,232.85004906647,240.91276509617,262.31807302672,323.55686059227,346.95209356044,369.70845057355,359.70952256221,373.02870806988,376.77044763256,352.56187698045,342.64193734114,360.57866623249,353.8933706843,334.55913317717,348.87768464332,352.73227703905,290.72305325733,280.4355074461,267.54138577864,271.83422966785,267.86782123626,272.8969033977,275.47898677338,273.9834789829,275.45788093734,283.54364743009,286.98407085077,289.32520978344,271.33131464874,258.02988129191,230.28570823726,217.93536038381,201.4872496158,181.03654189998,163.542023801
GWP_100_AR5_F-gases,DEU,Germany,DE92,Hannover,Industry,246.98500570512,255.7420038179,279.06634621768,353.09357269912,379.12221278878,404.34804952218,392.74714305043,407.52951224906,419.39896435422,392.57075982655,376.77940509037,392.82381798694,386.41093417503,366.30569917668,377.27431543646,377.62956299388,309.7884043818,306.5929696312,304.81384866538,313.68269487423,309.10703197661,317.00584635413,320.87440331823,323.01375672583,324.62151961669,334.66659540832,337.96430049944,338.44566752104,317.70618021784,303.54903376013,270.61227104835,256.04243487171,237.08808168676,216.49256670906,195.78956154095
GWP_100_AR5_F-gases,DEU,Germany,DE93,Lüneburg,Industry,2660.5735332407,2634.7488194724,1498.5606597296,1422.043176742,1352.7543750371,1617.9982892763,1611.1550519419,1614.7680329965,1725.7031507852,1625.2686755454,2666.7746464263,2193.4362353813,2714.3798925137,1994.0752468189,2692.9338716153,2126.7980491389,1634.0185370402,1967.70907415,1277.1876524254,702.64625814116,759.49997742967,744.13154278349,716.56256464308,691.09392021856,829.94632427045,728.16757604294,801.45511259606,808.54557969924,773.20745397241,726.4575934233,651.70127111451,623.67091628411,591.06322830382,548.66211108667,509.53143962795
GWP_100_AR5_F-gases,DEU,Germany,DE94,Weser-Ems,Industry,406.92835263844,421.35623584503,459.78503115598,604.52557509616,649.08877260465,692.27750397116,672.41578685504,697.72443286854,742.3910397373,694.90160760613,666.94884363232,695.34955365935,683.9979102709,684.80464114829,705.31035355886,705.97448512064,579.14615462278,573.17232305909,599.13760111432,616.57007429587,607.57621885265,623.10201178665,630.70599024561,662.25071738521,665.54699225179,686.14165272888,692.90268849546,693.8895989559,669.00879263941,639.19742588415,569.84094109636,539.16055425968,499.24748448299,464.25390733122,419.85768999729
GWP_100_AR5_F-gases,DEU,Germany,DEA1,Düsseldorf,Industry,1375.0418571121,1391.1596736326,1525.2705237755,1638.4532588984,1658.5927884738,1398.3198935867,1365.8625726213,1405.9700574684,1473.5116341091,1371.4745730443,1608.5497961557,1572.3379898234,1555.3015024415,1481.9590789394,1517.3690611949,1372.7196548604,1148.4550295208,1309.231172096,1115.4425781282,952.60878584718,983.47452074627,1020.8653688985,993.3347728418,992.99123675198,987.91162778405,1049.5892746811,1027.0475540406,1029.1325236256,959.98019718544,914.25293422056,816.11544607319,774.25541292689,721.17876136114,650.34343173452,592.24549330864
GWP_100_AR5_F-gases,DEU,Germany,DEA2,Köln,Industry,465.94145055671,481.88232099551,524.131547375,654.88436293774,701.79157004584,747.50012960885,727.87851712445,754.61558810016,773.64338448571,723.83308637161,707.50265267636,747.66824678316,733.06604593929,692.78603129772,726.43238986949,737.69466096647,609.24521095632,581.0946063519,544.1306667797,549.4880867138,541.46919388816,549.857951742,554.32352155399,548.83570385292,551.8995133324,567.66349592667,575.1964891354,581.81290027843,542.48642836656,514.68063912702,459.59544340824,434.99558987512,401.8493980641,360.92523943327,325.8638273732
GWP_100_AR5_F-gases,DEU,Germany,DEA3,Münster,Industry,398.57613877661,412.70788934625,450.34793274349,575.81311569654,618.25974601269,659.39719163221,640.47882376349,664.58541398141,688.94035622121,644.87006908417,618.92984871689,645.28576390935,634.75141634703,601.95449462947,619.97935166084,620.56313418014,509.07895460227,503.82785882422,501.00783387167,515.58512898964,508.06433238902,521.0472329323,527.40579358589,531.15417359928,533.79793087542,550.31575347508,555.73840122916,556.52994678173,524.36171775831,500.99589708077,446.63504876139,422.5880997225,391.3046755592,354.87705115601,320.94045215027
GWP_100_AR5_F-gases,DEU,Germany,DEA4,Detmold,Industry,312.76342216424,323.85263257935,353.38884320015,447.80339742689,480.81366542313,512.80579517447,498.09319281366,516.84061746532,531.10723861339,497.13325480638,477.13582152514,497.45371582846,489.33273961638,461.6259283082,475.44880268486,475.89649291694,390.40167836124,386.37472618329,382.32688567733,393.45104675279,387.7118096636,397.61926339224,402.47158011809,403.70899955385,405.71841350193,418.27294845236,422.3944856793,422.99610772994,398.32153759245,380.57213044813,339.27793227521,321.01111875471,297.24725272126,269.18637465546,243.44430419829
GWP_100_AR5_F-gases,DEU,Germany,DEA5,Arnsberg,Industry,516.36989664403,533.90561827816,580.33293704588,717.30135922005,768.35361728585,818.16208670177,797.12130912482,826.24486621863,839.79871187859,785.64933894675,771.0943534577,817.31386876051,800.77588022522,758.98727858341,798.91651055996,813.77311743179,673.01530808862,636.91815350269,590.62119935985,593.83978027263,585.17274749925,592.86237121119,597.10454879037,589.87148472705,593.2502264581,609.85577236719,618.45098437212,627.0613871908,582.21739714511,551.43040191695,492.61115982934,466.28202692645,430.50500278489,385.71347222262,348.09943868478
GWP_100_AR5_F-gases,DEU,Germany,DEB1,Koblenz,Industry,180.7553964232,186.97106601549,203.45674932356,259.17381088226,277.82298400015,295.97966425344,288.09604446577,298.71981412752,312.16572006649,292.08979873378,284.60237862203,300.0676065984,294.3701594876,281.55067972783,294.28195208335,298.08513626007,245.89327242202,236.06814107665,226.11024009166,229.19760574894,225.85313413864,229.80858749135,231.86484584995,232.52368586946,233.79172659177,240.58817721032,243.60533020373,245.88468422256,231.24005045253,219.72510390093,196.13721277552,185.62542894072,171.56916330675,155.31550021982,140.28066407172
