years,months,Bahawalpur,Rahim Yar Khan,Dera Ghazi Khan,Layyah,Muzaffargarh,Taunsa,Faisalabad,Jhang,Toba Tek Singh,Gujrat,Hafizabad, Mandi Bahauddin,Gujranwala,Narowal,Sialkot,Lahore, Nankana Sahib,Kasur,Sheikhupura,Bhakkar,Mianwali,Khanewal,Multan,Vehari,Attock,Rawalpindi,Jhelum,Sahiwal,Pakpattan,Okara,Khushab,Sargodha
1982,11,-0.742368996,-0.610142196,-0.880598651,-0.278667969,-0.818377922,-0.078800768,-0.209123851,-0.34876983,-0.310919959,-0.008072742,0.000426886,-0.343512663,0.246433114,0.26431469,-0.008072742,0.38589402,0.027039,0.290945367,0.027039,-0.284210195,0.314958307,-0.949070955,-0.818377922,-0.916460295,0.347326557,-0.500470927,-0.447975313,-0.104708761,-0.176502765,0.115423603,-0.284670917,-0.483955648
1982,12,0.24005468,0.820253147,1.094735211,1.230623349,0.680448982,1.264752769,0.262053057,0.716180196,0.628169272,0.179150522,0.236329727,0.410855884,0.055632248,-0.107391495,0.179150522,-0.1137138,0.180522319,-0.189863318,0.180522319,1.283732596,0.748655249,0.735698419,0.680448982,0.010221167,0.078345464,0.455891612,0.46167935,0.249363653,0.170966791,-0.107337258,0.448014748,0.506294366
1983,1,0.24005468,0.476899127,-0.880598651,-0.99025362,-0.818377922,-0.928450911,0.054079579,-2.515517,-1.104678722,-0.008072742,0.000426886,0.059072542,-0.061391218,0.004575164,-0.008072742,0.042159481,0.027039,0.161921387,0.027039,-0.979592824,-0.170608455,-0.949070955,-0.818377922,-0.916460295,-0.028905234,0.246108953,0.115881461,-1.00135202,0.170966791,0.115423603,-0.075742902,-0.483955648
1983,2,0.617832508,0.820253147,0.378323665,-0.278667969,0.440930845,0.284720793,-0.209123851,-2.515517,-0.310919959,-0.008072742,-0.151057948,-0.054679766,-0.201947779,-0.242104537,-0.008072742,-0.310697206,-0.169664011,-0.189863318,-0.169664011,-0.979592824,-0.768150726,-0.054797141,0.440930845,0.362456127,-0.149509176,-0.117256709,0.115881461,-0.104708761,-0.176502765,-0.107337258,-0.284670917,-0.483955648
1983,3,-0.742368996,-0.610142196,0.02075637,0.133684934,-0.818377922,-0.078800768,0.054079579,0.17848122,0.280973941,0.643172048,0.333715783,0.612097085,0.471229002,0.335223175,0.643172048,0.172821658,0.180522319,0.00775065,0.180522319,0.480256403,0.550053447,-0.054797141,-0.818377922,0.010221167,0.753638037,0.782423354,0.726351392,-0.104708761,0.170966791,0.291074724,0.34240052,0.23370265
1983,4,0.24005468,-0.610142196,1.094735211,1.514835133,1.018789505,1.36607046,1.377071203,1.416096591,1.270296412,1.008332565,1.001598376,1.105069519,0.810393837,0.574410238,1.008332565,0.834237156,0.975142024,0.826566976,0.975142024,1.646576793,1.958776264,1.026303566,1.018789505,0.781129755,1.9955095,1.682859848,1.308797868,1.18003,1.09543999,1.113195879,1.484730565,1.472746284
1983,5,0.617832508,-0.610142196,0.619908028,0.423088085,1.265419323,0.728583802,0.434189009,0.345138374,0.628169272,0.469188151,0.715035665,0.410855884,0.653840524,0.675600669,0.469188151,0.834237156,0.910605168,0.753960184,0.910605168,0.292296164,0.550053447,1.026303566,1.265419323,1.368307437,0.347326557,-0.014319123,0.268174763,1.18003,1.09543999,0.958481111,0.223945558,0.380011337
1983,6,-0.742368996,-0.610142196,-0.880598651,-0.99025362,-0.818377922,-0.928450911,0.5,-2.515517,-1.104678722,-0.247961208,-0.637481593,-0.186319845,-0.656297151,-2.515517,-0.247961208,-1.12514755,-2.515517,-2.515517,-2.515517,-0.979592824,-0.411776008,-0.949070955,-0.818377922,-0.916460295,-0.028905234,0.320606561,0.029421426,-1.00135202,-1.014334747,-1.077386766,-0.595981027,-1.16469206
1983,7,1.06884316,1.214266611,1.500540108,1.334751645,1.369182667,1.627659364,0.821025144,1.072285194,1.270296412,1.008332565,1.001598376,1.222014931,0.708467542,0.462301645,1.008332565,0.38589402,0.420421323,0.290945367,0.420421323,1.19748372,0.652968448,1.437281157,1.369182667,1.368307437,0.424678872,1.265909885,1.275971537,1.362323544,0.991155287,0.438141468,0.863287172,0.811378639
1983,8,0.872160885,0.820253147,0.619908028,1.967298767,1.018789505,1.264752769,1.811908988,2.035078193,1.913890234,1.752682728,1.826242135,2.060042611,1.458053722,1.213374427,1.752682728,1.321065033,1.704485938,1.243727753,1.704485938,2.180468443,2.14334724,1.348139538,1.018789505,1.453220865,1.807654145,1.851827544,2.078235091,1.443526251,1.698029274,1.641272345,2.154473934,1.952276752
1983,9,1.37092195,1.471003372,1.582233277,0.828314295,1.463350992,1.264752769,0.922279494,0.815588907,0.885012834,0.745614614,0.715035665,0.833923426,0.596469238,0.462301645,0.745614614,0.55879535,0.61013834,0.402841795,0.61013834,0.054366497,-0.170608455,1.14471406,1.463350992,1.368307437,0.175630178,0.99481226,0.94646814,1.18003,0.991155287,0.677944777,0.632207205,0.719250579
1983,10,-0.742368996,-0.610142196,-0.880598651,-0.99025362,-0.818377922,-0.928450911,0.5,-2.515517,-1.104678722,-0.119182829,-2.515517,-0.054679766,-0.656297151,-0.679337208,-0.119182829,-1.12514755,-2.515517,-2.515517,-2.515517,-0.979592824,-0.411776008,-0.949070955,-0.818377922,-0.916460295,-0.288924341,-0.014319123,0.029421426,-1.00135202,-1.014334747,-1.077386766,-0.284670917,-1.16469206
1983,11,-0.742368996,-0.610142196,-0.880598651,-0.99025362,-0.818377922,-0.928450911,0.5,-2.515517,-1.104678722,-1.458995253,-2.515517,-1.396250358,-2.515517,-2.515517,-1.458995253,-1.12514755,-2.515517,-2.515517,-2.515517,-0.979592824,-2.515517,-0.949070955,-0.818377922,-0.916460295,-2.515517,0.5,-2.515517,-1.00135202,-1.014334747,-1.077386766,-2.515517,-1.16469206
1983,12,-0.742368996,-0.610142196,-0.880598651,-0.99025362,-0.818377922,-0.928450911,0.5,-2.515517,-1.104678722,-1.458995253,-2.515517,-1.396250358,-2.515517,-2.515517,-1.458995253,-1.12514755,-2.515517,-2.515517,-2.515517,-0.979592824,-2.515517,-0.949070955,-0.818377922,-0.916460295,-2.515517,0.5,-2.515517,-1.00135202,-1.014334747,-1.077386766,-2.515517,-1.16469206
1984,1,-0.742368996,-0.610142196,0.02075637,-0.99025362,-0.818377922,-0.078800768,0.5,-2.515517,-1.104678722,-1.458995253,-2.515517,-1.396250358,-2.515517,-2.515517,-1.458995253,-1.12514755,-2.515517,-2.515517,-2.515517,-0.979592824,-2.515517,-0.949070955,-0.818377922,-0.916460295,-0.988678099,0.5,-2.515517,-1.00135202,-1.014334747,-1.077386766,-2.515517,-1.16469206
1984,2,0.24005468,-0.610142196,0.02075637,-0.278667969,0.08551984,-0.078800768,0.262053057,-0.033963241,0.280973941,0.334711884,0.333715783,0.251064663,0.402230943,0.400881554,0.334711884,0.476347095,0.308990716,0.502602286,0.308990716,-0.284210195,-0.170608455,-0.054797141,0.08551984,0.362456127,0.078345464,-0.014319123,0.029421426,0.488646877,0.407526296,0.438141468,-0.075742902,-0.164108082
1984,3,0.24005468,0.476899127,0.02075637,0.133684934,0.440930845,0.284720793,-0.209123851,0.17848122,0.039342604,0.260077142,0.000426886,0.059072542,0.246433114,0.26431469,0.260077142,0.172821658,0.027039,0.161921387,0.027039,0.054366497,0.018441123,0.303971838,0.440930845,0.362456127,0.264724705,0.455891612,0.268174763,0.249363653,0.170966791,0.115423603,0.087381002,0.058630826
1984,4,-0.742368996,-0.610142196,0.378323665,0.133684934,0.08551984,0.284720793,-0.209123851,-0.033963241,0.039342604,-0.008072742,-0.151057948,-0.186319845,-0.061391218,-0.107391495,-0.008072742,0.042159481,0.180522319,-0.189863318,0.180522319,-0.284210195,-0.170608455,-0.054797141,0.08551984,0.010221167,-0.028905234,-0.014319123,-0.066048859,-0.104708761,-0.176502765,-0.107337258,-0.284670917,-0.164108082
1984,5,-0.742368996,-0.610142196,-0.880598651,-0.99025362,-0.818377922,-0.928450911,0.5,-2.515517,-1.104678722,-1.458995253,-2.515517,-1.396250358,-2.515517,-2.515517,-1.458995253,-1.12514755,-2.515517,-2.515517,-2.515517,-0.979592824,-2.515517,-0.949070955,-0.818377922,-0.916460295,-2.515517,0.5,-2.515517,-1.00135202,-1.014334747,-1.077386766,-2.515517,-1.16469206
