Substance,ISO,Country,Sector,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023,Y_2024
GWP_100_AR5_GHG,MLI,Mali,Industry,231.0241081,252.547635,258.3997426,265.5250708,281.3938034,294.5262909,316.9834481,331.2974939,342.1619575,397.7125928,476.4777401,479.183397,510.5660053,554.2164306,588.1477262,645.6214569,695.3679512,728.1935809,778.8308166,864.5680335,909.1623998,980.0108103,967.4160784,1179.993092,1319.706258,1755.358082,1825.907804,2076.60885,2319.658334,1833.216192,2245.963699,3305.037333,3365.900739,2576.277345,2654.091457
GWP_100_AR5_GHG,MLI,Mali,Transport,134.1002122,169.6705836,156.4288081,153.5519369,151.6951516,155.9999213,168.5533087,167.8924373,174.2963638,184.7368253,344.8238003,360.2623555,379.1589343,394.5628542,415.2314007,435.5902497,535.820366,669.6596734,805.2382653,1037.139132,988.630372,1082.223638,1185.550604,1310.573807,1305.892018,1645.564152,2290.256014,2526.923613,2709.974939,3012.862506,3428.746261,3855.303438,3889.769557,3719.530737,3864.60493
GWP_100_AR5_GHG,MLI,Mali,Waste,511.7421366,519.6594524,526.7792304,536.7583875,548.3661878,560.5250899,573.4503052,587.4330288,603.3003936,616.9622737,624.9866991,656.6989535,686.0777607,720.464118,752.6211188,788.1752503,826.7168383,866.1718888,910.1594442,956.5381547,1005.165373,1048.8083,1084.955642,1121.950904,1171.297356,1219.46119,1270.989642,1323.985784,1374.119376,1455.590914,1540.195985,1612.693633,1693.289547,1750.252711,1810.233091
GWP_100_AR5_GHG,MLT,Malta,Agriculture,91.74616899,94.2269222,99.4750629,98.96199159,95.1580508,86.21318491,90.50897146,93.40593317,85.48128441,91.85833573,90.07945619,97.51066512,89.82825121,93.48650265,86.39316574,91.06914374,91.10432388,89.38415398,90.48637887,80.27994096,75.58522932,69.82615871,71.69533573,71.32331284,71.71938291,73.24148368,71.57644031,68.88813221,68.88369051,68.06196489,68.08172409,68.41163121,68.00304295,68.57302546,68.5485953
GWP_100_AR5_GHG,MLT,Malta,Buildings,93.423117,96.333376,102.1798466,102.1711958,102.1711958,108.3923498,149.9038095,128.8131395,94.41377625,109.9753121,86.57915013,86.55492768,95.6846105,105.0146113,108.1182676,123.3101807,106.8829134,116.7356684,119.6407368,106.5676688,132.6320764,98.00261971,126.0656394,135.0401861,141.8485427,160.3538817,148.5204612,151.3232904,134.2903343,147.8043019,129.5473501,133.7220146,161.7640706,139.7670233,140.9337343
GWP_100_AR5_GHG,MLT,Malta,Energy,1775.565319,1611.437176,1545.028296,2115.881981,1815.522072,1582.709835,1633.401396,1598.2325,1622.993711,1695.824455,1589.764054,1981.613212,1941.555879,2142.999776,2049.256386,1977.217049,1998.614843,2032.444866,1989.639891,1868.206918,1865.677277,1911.247728,2023.455323,1643.545155,1605.939057,852.3254296,558.9809842,710.3140749,704.0659872,748.9684509,822.046115,779.4336794,807.9593214,808.4600416,823.3157991
GWP_100_AR5_GHG,MLT,Malta,Indirect,14.25401215,13.79832907,13.50048042,16.8407163,15.33808342,15.66781029,13.94395084,15.22167146,14.18460106,13.88849885,11.928579,13.19876305,11.51581225,13.08644706,12.71167818,13.09648,12.93475634,12.8814139,13.02729136,11.62112089,12.4173625,12.04493465,11.20091583,9.756475597,9.603178978,7.348506381,6.125968812,5.246214754,4.814090029,5.340721989,5.306569551,5.342559317,5.595545742,5.776124598,5.534628293
GWP_100_AR5_GHG,MLT,Malta,Industry,11.79109778,13.42269054,15.65254639,17.49715946,21.41605676,22.47876283,23.34133808,24.39494413,36.64312509,36.68479509,30.1692475,28.8141153,30.02961898,28.85207145,36.68794049,77.20257096,106.9832296,123.8579373,136.7965107,138.9729095,154.9877061,162.8490982,201.0767029,240.3927347,257.0458182,260.8527413,268.9843408,293.1039825,254.0062796,248.1674092,259.9357996,266.5664139,269.2433073,238.3369011,235.3310121
GWP_100_AR5_GHG,MLT,Malta,Transport,456.9130966,514.017775,532.9071893,601.9166084,601.9210039,701.4853881,551.7076926,754.6963049,659.2182577,605.4477445,462.7273909,431.1141576,290.6145256,370.3371737,450.5551523,481.1850768,493.8748443,506.2558614,555.7477676,489.5076913,515.0457057,505.3717736,502.2216783,511.6734787,521.2725968,552.8589366,555.8181087,572.057418,635.0816605,663.2568406,530.531451,558.3913792,673.389177,693.9810641,699.7695411
GWP_100_AR5_GHG,MLT,Malta,Waste,76.18211935,82.08637815,87.87069123,93.86847783,102.4855352,108.9214348,113.6920135,119.1558383,129.5807694,135.0971299,143.5777568,151.6569156,158.3680048,167.4306087,175.8908869,184.6640095,193.2910599,196.6364716,192.9751437,172.0507964,138.6449771,124.9106048,134.1749691,132.7607043,145.0322002,161.5090535,179.2791298,172.1416591,174.797601,185.1793855,187.0790749,186.3246475,187.1992949,188.9791914,190.964443
GWP_100_AR5_GHG,MLT,Malta,Dom_Avi,,,,,,,,,,,,,,,,3.097892,3.097892,3.097892,3.097892,3.097892,,3.097892,3.097892,3.097892,,3.097892,3.097892,1.66073552,2.0976376,1.86834224,2.02966036,2.14054856,2.15645824,2.605961063,2.726857524
GWP_100_AR5_GHG,MLT,Malta,Dom_Ship,,,,,,,,,,,,,,,,25.46271,28.680228,31.897746,31.805268,28.865184,54.420372,51.3878829,44.86050255,35.3929167,35.39281221,38.61030348,35.392698,41.68463703,33.76032738,46.61689704,56.3806746,67.81780782,59.6944353,78.7425362,76.49461685
GWP_100_AR5_GHG,MMR,Myanmar/Burma,Agriculture,51369.23407,50354.92847,53685.2354,56982.63091,59546.521,61066.43699,60653.27681,59056.60335,60027.62498,65655.1935,67726.96115,69442.61157,71220.17956,74059.78363,77241.14996,82895.34568,88415.68227,89455.99227,91330.46042,92015.03563,93026.51067,90564.96338,88796.54215,90555.93032,92279.47758,93949.32116,96255.84867,101060.0735,77999.50884,76482.21177,77652.95392,78737.43965,80018.914,76759.57252,76420.93045
GWP_100_AR5_GHG,MMR,Myanmar/Burma,Buildings,3288.384861,3236.440312,3532.530321,3697.842049,3916.352005,3974.680251,3857.214898,3992.894171,4297.437976,4537.410723,4132.910912,4228.362772,4140.36477,4447.729105,4614.748349,4668.794181,4729.312294,4734.754083,4728.536927,4743.612673,4473.53859,4687.76246,5709.228433,6343.645007,6931.475452,7319.501411,9506.443795,11435.58142,11514.33399,11701.74406,11245.82457,10331.84581,6041.21688,6032.284893,6117.51289
GWP_100_AR5_GHG,MMR,Myanmar/Burma,Dom_Avi,70.6895728,61.0500856,70.6895728,83.5422224,109.2475216,128.526496,134.9528208,118.8870088,118.8870088,131.7396584,144.592308,160.65812,141.3791456,160.65812,147.8054704,89.9685472,147.8054704,157.4449576,147.8054704,167.0844448,183.1502568,186.310628,221.7082056,237.7740176,257.052992,276.3319664,388.7926504,337.794835,369.5679349,449.0543355,281.5488383,117.9635706,183.885826,244.8949436,275.8622128
GWP_100_AR5_GHG,MMR,Myanmar/Burma,Dom_Ship,,,12.5626608,9.4219956,21.9846564,25.1253216,21.9846564,21.9846564,25.1253216,21.9846564,12.5626608,15.703326,75.3759648,94.219956,109.923282,125.626608,97.3606212,81.6572952,133.2981468,139.6787778,146.0594088,149.200074,197.799561,236.6791506,269.0788086,288.5186034,181.3387842,250.6633587,255.9962077,263.1076708,247.1091237,215.10754,134.6299322,129.9406446,139.8878416
GWP_100_AR5_GHG,MMR,Myanmar/Burma,Energy,1274.154775,1295.140429,1331.524673,1555.417447,1751.984318,2077.090316,2292.641753,2349.386337,2506.180616,2679.982772,2360.344883,1917.523899,2241.178445,2690.578795,2495.144295,2433.681341,2374.335695,2358.859578,2099.347521,1430.498833,2024.38743,2290.867634,2520.870634,2637.937689,3963.29089,4868.123175,6336.895129,8099.441658,7634.868236,7530.613676,8542.146248,8734.220965,6997.571128,6979.060901,6288.134937
GWP_100_AR5_GHG,MMR,Myanmar/Burma,Indirect,657.3414231,728.8945478,811.6774694,800.267176,918.5252685,935.7305312,891.8119012,862.9500082,846.9563845,796.5256479,761.2045726,691.6916298,544.7694931,1050.624427,1589.278723,1002.356767,911.5802818,1439.063857,779.8969135,1263.326146,1352.913092,779.6417237,1098.570354,936.6838528,1124.407732,1145.417698,805.7369294,908.3670402,820.3588473,931.3944682,1209.697215,1098.508418,808.6734614,981.7876042,893.5160158
GWP_100_AR5_GHG,MMR,Myanmar/Burma,Industry,3087.773189,2914.490845,3418.351665,2312.755867,2456.123976,2631.980228,2656.983552,3054.974783,2872.643438,3125.398226,4297.668945,4340.950053,3636.078849,5127.155556,4302.06337,4310.138166,4317.750252,4432.998631,4508.837317,4489.724449,4855.486911,5111.287536,6482.216705,6887.763091,8083.304909,8450.880534,7939.263072,13671.04534,13432.33183,14310.18723,14126.71843,13000.5523,9619.376132,9855.617052,9817.746502
GWP_100_AR5_GHG,MMR,Myanmar/Burma,Transport,1301.17779,1222.239707,976.448544,1526.872781,1731.977388,2617.806647,2822.694739,2303.185656,2867.534918,2915.176288,3415.810542,2699.905868,3320.115286,3699.723704,4146.744577,4634.257904,3831.029622,4344.108128,1883.051483,1953.26168,2051.513918,2095.409505,2710.807118,3158.99566,3573.769059,3913.215974,4010.777688,5534.530554,5673.148228,5847.498906,5533.669981,4793.888929,12883.06033,12820.64285,13352.45958
GWP_100_AR5_GHG,MMR,Myanmar/Burma,Waste,2174.563317,2182.041937,2211.689987,2246.672217,2293.773901,2333.532453,2377.678293,2419.637405,2463.549081,2536.602397,2607.43079,2654.41758,2727.247649,2835.177634,2924.542664,3025.600762,3116.033744,3211.913905,3302.991818,3426.122546,3553.06023,3648.398158,3730.573894,3830.068901,3937.904397,4041.586279,4119.11325,4188.105206,4075.665392,4129.682657,4194.986834,4252.42841,4392.713458,4434.663803,4481.48594
GWP_100_AR5_GHG,MNG,Mongolia,Agriculture,15489.39615,15986.32365,15839.33663,15790.57087,15493.59426,16411.1825,17362.11164,17852.88134,18571.85742,19180.41545,19490.04448,17284.77944,14483.10926,14091.19513,13800.69954,15122.19314,16411.1707,18080.91314,18773.53069,19156.65964,15921.98249,17085.40338,18587.87187,20185.17515,22650.9816,24249.31344,26073.33488,27712.23197,27793.7042,29476.21026,28572.83455,29139.29507,31004.76609,29480.06014,29812.8479
GWP_100_AR5_GHG,MNG,Mongolia,Buildings,2046.677215,2143.780351,1356.296564,1286.061877,1218.208204,931.1538827,886.2832862,675.8399951,533.2630156,802.2385097,846.0384888,1094.75747,985.2206335,1188.896729,1114.910288,1713.129046,1458.305876,1949.414359,1838.995008,2584.515814,2382.780105,2800.49664,2755.87601,3315.371095,2630.571306,2102.656221,3356.779305,2883.351421,3777.605974,4172.175649,2968.40594,3454.20719,3294.915047,3618.335632,3654.927688
GWP_100_AR5_GHG,MNG,Mongolia,Dom_Avi,,,,,,,,,,,,,,,,,,,,,,,22.4921368,25.7052992,19.2789744,19.2789744,19.2789744,21.0044282,11.4261784,10.90890248,4.4955456,19.6355922,7.1395604,9.508303492,10.71064025
GWP_100_AR5_GHG,MNG,Mongolia,Energy,6643.604509,8274.813467,8039.369676,7245.557656,6663.714449,6618.295852,5883.454125,5518.542633,6271.831834,6157.007863,6602.303114,6432.426984,6999.73612,6511.48234,6669.041185,7689.058631,7528.558082,8017.116894,7935.220296,8316.512537,8912.232837,9647.430358,10461.31884,11570.98137,12144.44568,12198.36409,12229.45144,13317.35791,14139.06664,14209.19513,13514.90725,15138.25771,16038.39514,17737.62488,17878.74804
GWP_100_AR5_GHG,MNG,Mongolia,Indirect,118.7831066,122.4480839,100.6040202,114.1391978,115.4876242,120.5100767,102.7394786,104.7690685,85.18419354,80.60995848,106.7600648,80.31283987,101.0351339,115.5002806,109.8304773,98.00409995,115.5475159,136.7978087,108.0196525,103.4649039,98.07099616,140.9178763,156.7207295,124.2718731,133.0359103,149.0098432,124.2060542,122.3575082,113.229564,130.8729294,114.8564482,124.7300923,138.077025,190.0901811,145.9720439
GWP_100_AR5_GHG,MNG,Mongolia,Industry,3754.30709,5053.740546,4084.029276,3578.665483,2873.422604,2961.61279,1468.031765,1902.551285,1342.577866,1229.178285,987.5284408,959.8464789,1061.247706,1099.599051,1078.665673,2830.187392,5003.132755,4799.543327,5213.286211,7276.645782,13238.65292,16174.40876,14848.06303,14123.75667,14904.42832,11668.1885,16662.82199,21118.0802,22431.96126,24733.4345,21132.17882,19684.60036,20550.69626,39007.04049,49024.98699
GWP_100_AR5_GHG,MNG,Mongolia,Transport,1587.068551,1021.457176,912.7880191,1017.409277,689.2990153,846.7660064,894.392083,827.0831481,808.059223,846.8760104,1003.325607,960.6088739,1076.391627,1036.632009,1201.744061,1073.117575,1322.478019,1593.282597,1681.454518,1528.347118,1504.325796,1780.811712,2020.221199,1964.126882,2034.572423,2054.204895,1798.551879,2160.777176,2231.440348,2811.572564,2876.141171,2776.909943,3104.876209,3094.637368,3234.510313
GWP_100_AR5_GHG,MNG,Mongolia,Waste,290.2278831,291.227707,285.1691649,281.3173892,281.3266445,284.8122269,290.1243886,290.6539025,294.184152,296.2631253,294.8631454,295.9492906,301.7597017,306.9128916,321.4185289,331.2745118,341.5781134,356.6972703,373.7590947,388.3615315,397.0938667,415.553674,433.8094312,453.3421517,469.3235901,492.9291379,499.3434322,512.2795192,531.6717363,552.021177,597.0535254,590.0604095,569.3931342,578.5313885,592.2623478
GWP_100_AR5_GHG,MNP,Northern Mariana Islands,Industry,0.29406307,0.315183284,0.333639992,0.352165828,0.371382925,0.391429538,0.412863423,0.435084444,0.455927688,0.472139473,0.481784265,0.484309052,0.480405099,0.471593181,0.459877961,0.447136847,0.433347839,0.418798443,0.404802057,0.393086837,0.384966182,0.380982102,0.380949218,0.383612258,0.38696656,0.389906105,0.391808757,0.393031145,0.393896903,0.394693534,0.395835797,0.392430312,0.391355205,0.391393299,0.391576499
GWP_100_AR5_GHG,MNP,Northern Mariana Islands,Waste,2.107367402,2.245384105,2.381865053,2.519271365,2.662175118,2.811607598,2.970820898,3.134961301,3.288406646,3.408434919,3.480759951,4.327611628,4.301561049,4.215903628,4.125940973,4.014660238,3.886646466,3.729661946,3.596425143,3.502601973,3.451613372,3.421502255,3.411323352,3.422233622,3.455757896,3.49020389,3.51793115,3.531962207,3.544692284,3.559500622,3.604454988,3.615598333,3.64916273,3.675319486,3.701907995
GWP_100_AR5_GHG,MOZ,Mozambique,Agriculture,2331.072525,2376.36217,2536.319954,2688.324501,2747.323554,2788.762927,2940.170795,2976.492291,3055.959043,3048.570624,3251.2936,2971.828754,3457.028001,3475.011117,3715.645863,3954.706052,3505.270863,3995.141053,4096.213527,3814.113849,3680.341721,3929.556947,4446.661907,4575.273573,4915.191267,4069.906923,4648.667129,4478.680272,5320.55099,5001.211829,4939.472254,5005.836072,5519.750387,5638.090051,5657.272158
GWP_100_AR5_GHG,MOZ,Mozambique,Buildings,1720.71846,1632.421394,1653.912364,1688.950107,1691.373982,1768.481056,1822.440042,1919.450451,2180.317648,2210.477078,2665.690681,2169.858492,2346.193733,2595.772751,2676.553776,2722.178385,2634.047139,1600.417218,1641.00169,1554.067097,1442.446803,1616.706944,1656.322951,1713.577778,1794.280768,1969.132306,1994.807409,1953.27322,1861.104927,1922.138782,1959.387754,2061.269205,2205.673685,2174.236099,2167.330006
GWP_100_AR5_GHG,MOZ,Mozambique,Dom_Avi,,,,,,,,,,,,,,,,,,,,,,57.8369232,64.263248,61.0500856,64.263248,67.4764104,54.6237608,39.84969772,39.85618168,57.7756858,33.89886332,47.72842956,107.8044803,121.500444,132.2355328
GWP_100_AR5_GHG,MOZ,Mozambique,Dom_Ship,77.7591792,71.2792476,71.2792476,71.2792476,71.2792476,71.2792476,71.2792476,74.5192134,74.5192134,74.5192134,74.5192134,74.5192134,80.999145,103.6789056,103.6789056,87.4790766,100.4389398,119.8787346,116.6387688,136.0785636,132.8385978,61.5593502,51.8394528,77.7591792,106.9188714,42.1195554,110.1588372,42.78026898,66.35120724,146.1194645,92.23875846,85.45428504,93.0162006,87.13923249,90.90791498
GWP_100_AR5_GHG,MOZ,Mozambique,Energy,112.0221883,126.1827578,90.62271104,59.78719869,26.25649236,26.73426624,26.73616624,30.01451598,20.76399342,21.10540025,47.03924542,47.99928263,41.77273881,36.13364758,39.68260891,20.42583103,17.40922787,11.22602371,8.73516657,10.99969431,13.83386927,53.63861754,56.09648229,104.2172768,107.4528298,607.7316781,1609.007474,1735.475234,1484.39291,1619.084288,1491.945451,1502.000752,1691.208469,1740.860131,1545.008119
GWP_100_AR5_GHG,MOZ,Mozambique,Indirect,2068.641944,1877.175652,1812.191519,1577.849364,2038.344169,2041.923133,2031.389157,472.574662,1978.142425,1442.796546,1385.63352,2158.476048,1764.42375,2019.617468,1931.795396,2165.765269,2137.896713,2176.801816,2411.067148,2089.181679,2597.683024,2228.555427,2442.354959,2481.959071,2351.207009,2303.669424,2384.338762,2182.346601,2363.752027,2120.007865,2077.759936,2053.189386,2525.388577,1794.604367,1787.658843
GWP_100_AR5_GHG,MOZ,Mozambique,Industry,1220.368078,1212.811431,1241.049864,1295.322244,1265.005903,1323.288581,1185.336098,1238.203357,1346.682084,1367.144635,1470.873912,2167.646169,2268.677576,2709.394509,3083.365252,3088.513066,3251.451889,4061.108818,3397.125436,3472.945009,3562.200302,7839.515906,9533.22791,10341.49926,10982.03256,10832.87043,11201.633,14094.42598,16392.79469,13981.0468,12145.96449,14197.52082,17136.85362,16206.289,15537.42172
GWP_100_AR5_GHG,MOZ,Mozambique,Transport,540.4690378,436.3882171,626.0446012,792.2132413,635.7829248,671.500473,752.220991,763.2019704,778.7466564,781.6809031,784.869916,777.7096349,842.3365406,1036.354154,1052.730234,970.8279491,1046.404767,1303.479586,1276.414481,1424.360021,1594.687294,1978.367218,2304.838746,2479.15042,2898.333775,3077.79084,3365.650539,3250.553427,3204.060125,3452.308037,3206.614148,4107.92672,4217.779849,4300.867586,4374.806532
GWP_100_AR5_GHG,MOZ,Mozambique,Waste,542.8596618,559.6773397,577.3543941,609.5423429,643.0680993,673.3779009,715.573181,742.3361965,772.3185385,796.8185852,818.9263109,857.871232,902.7711501,943.9051192,983.7192811,1031.663474,1078.437366,1130.147356,1178.060103,1229.7443,1288.22505,1355.479779,1416.383257,1471.733251,1527.405405,1579.816773,1637.281338,1707.864691,1779.239947,1874.386443,1980.045067,2076.191757,2186.163208,2254.431387,2332.94917
GWP_100_AR5_GHG,MRT,Mauritania,Agriculture,5215.623084,5373.990794,5157.385852,5282.511216,5130.189472,5146.294122,5491.347897,5914.456197,6210.99657,6715.584739,6962.923676,7208.480673,7443.89606,7585.229107,7370.019674,7458.019416,7709.075146,7327.303956,6870.101629,7358.208967,7578.680518,7793.469219,8025.733457,8255.412788,8547.343173,8784.791174,8722.975383,8763.736844,8825.981905,9078.994472,9165.245935,9211.30228,9223.087351,9384.446477,9441.865701
GWP_100_AR5_GHG,MRT,Mauritania,Buildings,271.5954906,306.1705233,548.1898567,539.9841694,554.421406,568.9572256,569.9696922,573.8497202,537.8376041,573.1874989,361.5000516,370.8499671,398.6268342,410.363637,421.1562793,418.517603,417.0310919,428.664139,447.9363015,448.1574132,439.4102205,491.7084971,505.8722365,478.4739817,524.2908507,515.2001403,506.835108,628.94915,745.2940628,736.6084204,734.9081178,676.4532119,799.1905979,784.0412756,802.1330069
GWP_100_AR5_GHG,MRT,Mauritania,Dom_Avi,16.91192371,17.4909383,53.86547049,56.69814289,63.46811073,84.72060428,96.97979365,104.5785989,111.8529663,112.5665313,46.44105986,43.88131581,48.08582635,48.17705306,53.75937583,51.4972108,44.61909649,48.1908005,55.14223826,60.78321338,58.76015232,20.37897703,23.9165515,17.31648998,19.87563617,15.53884795,14.87061768,21.13490266,24.03078929,26.85627381,19.06228637,19.62731504,21.73594332,24.49737484,26.66182368
GWP_100_AR5_GHG,MRT,Mauritania,Dom_Ship,0.439080105,0.557091164,1.563284191,1.532753325,1.490380258,1.504149264,1.504460095,1.450669317,1.403250464,1.403249602,0.564614424,0.286300001,0.6169473,2.795716247,3.797996446,3.888689492,3.692519133,3.605683743,4.181939183,3.63993789,5.231859238,6.201526003,6.320969694,5.586797836,11.0171833,10.95345321,13.42901774,19.24839405,21.55221479,22.70279156,23.41535628,21.81478549,23.99173885,22.47588802,23.44794715
GWP_100_AR5_GHG,MRT,Mauritania,Energy,150.3848922,204.9612816,558.3718116,554.4729345,531.2927369,550.4485878,590.2469449,568.1325995,643.7182554,633.9189636,263.2853524,290.1962674,323.8979989,328.206179,336.5878755,352.9905003,344.0364432,373.0551587,428.2102517,434.5852364,425.8239032,452.0232284,487.1399304,470.1946785,589.6652951,580.8152945,525.4535767,802.5364804,987.1360136,879.0665622,891.7995495,767.8484563,871.0540185,832.9389438,865.4231176
GWP_100_AR5_GHG,MRT,Mauritania,Indirect,23.27941523,24.70799164,40.02156713,40.73222536,48.32562843,50.2176738,45.56109673,42.25406491,45.8561501,78.31385169,40.91400812,48.45603491,37.61685647,36.67548272,46.41013962,49.33513393,51.40412974,71.56042012,59.23793995,60.95405027,70.51428789,60.869079,63.879003,61.5317766,58.44521943,59.04810125,63.37732288,74.66943522,79.9738037,86.0930126,87.47471383,89.25032105,92.45053434,94.69555907,94.4088245
GWP_100_AR5_GHG,MRT,Mauritania,Industry,422.0158056,460.2470745,590.5393481,585.9380507,709.7717131,736.1946522,652.331283,638.3797919,656.3396552,730.7195163,659.736702,703.441465,755.5969242,819.6446172,915.5125516,999.3197941,1378.235938,1311.979305,1275.656222,1292.236268,1393.735137,1447.13553,1540.453119,1499.616713,1622.368416,1722.486839,1721.304423,1884.587349,2030.238977,2185.387806,2279.142942,2256.313288,2384.320868,2428.625751,2513.266476
GWP_100_AR5_GHG,MRT,Mauritania,Transport,261.5269215,346.6094626,1005.00065,1008.917988,996.7179199,1038.669249,1069.645284,1070.063101,1085.73122,1150.7661,452.7329497,485.7002163,545.4765267,581.8440555,639.5176858,673.0074892,683.299543,811.1926393,1009.863498,1012.258261,939.2761357,1023.579583,1164.821733,1072.234077,1194.071952,1235.326605,1239.406234,1899.329811,2163.022386,2270.878876,2391.757507,2389.457759,2725.043201,2605.779544,2707.4137
GWP_100_AR5_GHG,MRT,Mauritania,Waste,302.3516065,308.9700527,315.0690967,322.0164974,327.8410426,337.7740134,349.2748575,356.5694841,366.4715575,379.1049748,390.1552581,404.5602597,420.4331148,437.7065098,455.8928255,475.3915637,502.6179256,523.0649507,542.5048483,561.3756742,585.9406662,611.4958388,639.1499281,668.4572307,698.7258996,726.5101269,751.8027305,777.513477,805.0318204,846.4524318,890.2038096,932.2356947,977.1227171,1005.183637,1034.000068
GWP_100_AR5_GHG,MSR,Montserrat,Agriculture,21.58772759,21.65536962,21.92494708,21.85621531,22.13832716,22.148525,22.14279592,22.15630609,22.17436083,22.17600491,22.19237839,22.1774459,22.18814949,22.20591159,22.20342487,22.29656553,22.31355019,22.56829377,22.5765532,22.49035136,22.27259037,22.55771319,22.80579531,22.71197373,22.88702517,22.90299504,22.97776089,23.02832638,23.071386,23.1467682,23.24875588,22.17123391,22.00992851,21.84980199,21.60548519
GWP_100_AR5_GHG,MSR,Montserrat,Buildings,0.704364058,1.476938956,1.290221366,1.202145512,1.165723821,1.621303883,1.528092152,1.542111679,1.567936002,1.555791193,0.495184793,0.481440136,0.672467798,0.717828462,0.703772024,0.719481737,0.776664011,0.857161224,1.173562155,1.105968882,1.817441713,0.919113396,0.987104519,1.530906441,1.598690246,1.875146181,1.345052203,1.010135535,1.194413155,1.171472381,1.026148753,1.028673314,1.032119968,1.030030042,1.069604673
GWP_100_AR5_GHG,MSR,Montserrat,Dom_Avi,0.234064994,0.456962984,0.409527,0.360657171,0.454882604,0.686631507,0.760298789,0.950920332,0.803867352,0.843579352,0.424157235,0.318637785,0.443926644,0.440326088,0.427017207,0.431802246,0.436550197,0.522073342,0.781987937,0.58068091,0.828487417,0.719168959,0.556059126,0.882318154,0.869667454,0.976635195,0.565433872,0.514590676,0.466950055,0.576120005,0.302676691,0.309759972,0.320424627,0.365851043,0.369299739
GWP_100_AR5_GHG,MSR,Montserrat,Dom_Ship,0.07182481,0.133296397,0.09695834,0.134979343,0.121647249,0.165865335,0.160601249,0.150547706,0.143415764,0.150045403,0.059825853,0.05897165,0.089811816,0.095301975,0.101241894,0.109279842,0.139975075,0.137236968,0.19749563,0.162631374,0.239861124,0.162285772,0.28960296,0.420785884,0.434690135,0.499063856,0.304724761,0.255715758,0.271329038,0.257806374,0.266809976,0.266220056,0.275388294,0.29345981,0.273046463
GWP_100_AR5_GHG,MSR,Montserrat,Energy,3.743201845,6.606114223,6.891731539,6.709453562,6.870259848,9.784012448,9.740741434,9.839420984,9.967841251,9.968296932,4.032186759,3.980966421,5.874251857,6.300935013,6.262685014,6.414669025,7.12458064,8.549210636,12.04317263,10.53297141,14.70577392,7.934146047,7.700062072,10.85718913,10.44155226,11.8379854,7.140240175,5.813793626,6.344891247,6.030907331,6.257897572,6.255882698,6.47121615,6.458112668,6.706238858
GWP_100_AR5_GHG,MSR,Montserrat,Indirect,0.092083604,0.167020789,0.172191081,0.169731459,0.172824902,0.244948086,0.241923749,0.245860229,0.252006511,0.253483585,0.100504062,0.098565224,0.145358006,0.151869964,0.149045435,0.151543071,0.163776552,0.193480485,0.271971033,0.244312482,0.411516592,0.184821768,0.184591725,0.261632914,0.256177261,0.290491959,0.173993528,0.144204146,0.157122491,0.150354837,0.150351818,0.151597976,0.156769834,0.157183607,0.162281076
GWP_100_AR5_GHG,MSR,Montserrat,Industry,0.365129781,0.598234811,0.498590067,0.451644474,0.442543263,0.642286208,0.624380237,0.572699103,0.581214141,0.616572724,0.221010586,0.244152796,0.729880421,0.645350653,0.591048389,0.508907481,0.488308481,0.516054365,0.583617209,0.596495281,0.936740999,0.563571123,0.767314421,1.094385456,1.125122886,1.335249278,0.708892468,0.92347421,0.848572367,0.717105352,0.771577552,0.902688272,0.932662869,0.9309604,0.964581392
GWP_100_AR5_GHG,MSR,Montserrat,Transport,1.822843839,3.431773242,3.60547861,3.612246196,3.648264376,5.21895124,5.166292096,5.419578754,5.876650894,6.066607184,2.350275806,2.324314539,3.376636656,3.431705822,3.323769041,3.476940901,3.892685872,4.599660403,6.641108474,6.152523785,9.436081103,4.470060198,4.350647665,6.211290248,6.304469161,7.321858783,4.375422523,3.678959425,3.988006867,3.859639988,3.60604166,3.688673736,3.815678357,3.807951204,3.954257043
GWP_100_AR5_GHG,MSR,Montserrat,Waste,0.479860974,0.47818425,0.4770962,0.472199471,0.45700006,0.427383222,0.384964268,0.33102036,0.273642715,0.22303399,0.186047306,0.209601497,0.200929379,0.202469476,0.207971392,0.211860899,0.216287755,0.219628355,0.221416349,0.22392688,0.226558489,0.230140195,0.23272449,0.234444484,0.23601137,0.237908458,0.240124852,0.242397416,0.243683422,0.244814539,0.245440393,0.24303356,0.242448161,0.241813599,0.241185456
GWP_100_AR5_GHG,MTQ,Martinique,Agriculture,102.7772611,103.4418859,99.67546104,89.88794769,89.69381195,87.75521939,83.98954772,75.97890504,75.46128989,74.23982295,74.24755651,74.61268074,64.55315531,59.47300383,63.26256545,54.14668926,59.41879171,49.10375555,49.25970868,46.48436393,43.90536692,41.74950348,40.54626849,37.06775082,38.55186518,36.65448412,37.2596008,37.0730185,33.47068943,33.49285458,33.50476292,33.55196166,32.81043384,32.14081041,31.87483461
